"year","name","percent","sex"
"1921","Joel","0.000347","boy"
"1921","Simon","0.000346","boy"
"1921","Carlos","0.000345","boy"
"1921","Jasper","0.000343","boy"
"1921","Wade","0.000335","boy"
"1921","Moses","0.000334","boy"
"1921","Will","0.00033","boy"
"1921","Alan","0.00033","boy"
"1921","Monroe","0.000329","boy"
"1921","Dallas","0.000326","boy"
"1921","Darrell","0.000325","boy"
"1921","Lynn","0.00032","boy"
"1921","Roosevelt","0.00032","boy"
"1921","Jimmy","0.000317","boy"
"1921","Rodney","0.000317","boy"
"1921","Jake","0.000316","boy"
"1921","Francisco","0.000316","boy"
"1921","Solomon","0.000315","boy"
"1921","Clark","0.000313","boy"
"1921","Ruben","0.000313","boy"
"1921","Marcus","0.000312","boy"
"1921","Emanuel","0.00031","boy"
"1921","Ramon","0.000309","boy"
"1921","Stuart","0.000308","boy"
"1921","Harrison","0.000307","boy"
"1921","Dick","0.000306","boy"
"1921","Cleo","0.000305","boy"
"1921","Neal","0.000303","boy"
"1921","Thurman","0.000303","boy"
"1921","Cleveland","0.000299","boy"
"1921","Jess","0.000298","boy"
"1921","Gus","0.000287","boy"
"1921","Pedro","0.000287","boy"
"1921","Kermit","0.000285","boy"
"1921","Patsy","0.000284","boy"
"1921","Conrad","0.00028","boy"
"1921","Dave","0.00028","boy"
"1921","Benny","0.000279","boy"
"1921","Carmen","0.000277","boy"
"1921","Andy","0.000276","boy"
"1921","Alonzo","0.000274","boy"
"1921","Wiley","0.000267","boy"
"1921","Eli","0.000256","boy"
"1921","Ollie","0.000256","boy"
"1921","Christopher","0.000255","boy"
"1921","Claud","0.000255","boy"
"1921","Jean","0.000255","boy"
"1921","Alva","0.000254","boy"
"1921","Barney","0.000254","boy"
"1921","Ed","0.00025","boy"
"1921","Adrian","0.00025","boy"
"1921","Bobby","0.000241","boy"
"1921","Randolph","0.000238","boy"
"1921","Reginald","0.000238","boy"
"1921","Levi","0.000236","boy"
"1921","Anton","0.00023","boy"
"1921","Roman","0.000226","boy"
"1921","Elijah","0.000225","boy"
"1921","Timothy","0.000219","boy"
"1921","Travis","0.000219","boy"
"1921","Noah","0.000217","boy"
"1921","Jackson","0.000216","boy"
"1921","Hyman","0.000211","boy"
"1921","Luis","0.00021","boy"
"1921","Armando","0.000208","boy"
"1921","Emerson","0.000208","boy"
"1921","Miles","0.000206","boy"
"1921","Quentin","0.000206","boy"
"1921","Abe","0.000202","boy"
"1921","Saul","0.000201","boy"
"1921","Shirley","2e-04","boy"
"1921","Pat","0.000195","boy"
"1921","Silas","0.000195","boy"
"1921","Gabriel","0.000193","boy"
"1921","Gale","0.00018","boy"
"1921","Scott","0.00018","boy"
"1921","Lorenzo","0.000178","boy"
"1921","Raul","0.000171","boy"
"1921","Spencer","0.000171","boy"
"1921","Orlando","0.00017","boy"
"1921","Mathew","0.000168","boy"
"1921","Nolan","0.000168","boy"
"1921","Mary","0.000165","boy"
"1921","Hiram","0.000163","boy"
"1921","Morgan","0.000162","boy"
"1921","Gregory","0.000161","boy"
"1921","Eric","0.000158","boy"
"1921","Booker","0.000156","boy"
"1921","Gail","0.000156","boy"
"1921","Randall","0.000154","boy"
"1921","Guadalupe","0.000153","boy"
"1921","Augustus","0.000151","boy"
"1921","Newton","0.000149","boy"
"1921","Sydney","0.000149","boy"
"1921","Luke","0.000145","boy"
"1921","Micheal","0.000145","boy"
"1921","Ezra","0.000144","boy"
"1921","Jeff","0.000142","boy"
"1921","Riley","0.000142","boy"
"1921","Alfredo","0.000139","boy"
"1921","Blaine","0.000139","boy"
"1921","Evan","0.000138","boy"
"1921","Roberto","0.000138","boy"
"1921","Columbus","0.000132","boy"
"1921","Elias","0.000132","boy"
"1921","Mose","0.000131","boy"
"1921","Alberto","0.00013","boy"
"1921","Dalton","0.000129","boy"
"1921","Lemuel","0.000129","boy"
"1921","Chris","0.000128","boy"
"1921","Mason","0.000126","boy"
"1921","Israel","0.000125","boy"
"1921","Ora","0.000125","boy"
"1921","Rafael","0.000122","boy"
"1921","Justin","0.00012","boy"
"1921","Hobart","0.00012","boy"
"1921","Shelby","0.00012","boy"
"1921","Bobbie","0.000119","boy"
"1921","Jewel","0.000119","boy"
"1921","Kelly","0.000117","boy"
"1921","Christian","0.000116","boy"
"1921","Pablo","0.000116","boy"
"1921","Fernando","0.000114","boy"
"1921","Sebastian","0.000114","boy"
"1921","Bryce","0.000113","boy"
"1921","Hector","0.000113","boy"
"1921","Jeremiah","0.000113","boy"
"1921","Miguel","0.000113","boy"
"1921","Fay","0.000112","boy"
"1921","Carol","0.00011","boy"
"1921","Dante","0.00011","boy"
"1921","Joshua","0.00011","boy"
"1921","Nickolas","0.00011","boy"
"1921","Terry","0.00011","boy"
"1921","Avery","0.000109","boy"
"1921","Jonathan","0.000107","boy"
"1921","Dock","0.000105","boy"
"1921","Lincoln","0.000105","boy"
"1921","Bernice","0.000105","boy"
"1921","Julio","0.000104","boy"
"1921","Edd","0.000103","boy"
"1921","Lacy","0.000103","boy"
"1921","Jewell","0.000101","boy"
"1921","Sammy","0.000101","boy"
"1921","Emilio","1e-04","boy"
"1921","Buddy","9.8e-05","boy"
"1921","Enoch","9.8e-05","boy"
"1921","Maxwell","9.6e-05","boy"
"1921","Seth","9.6e-05","boy"
"1921","Isaiah","9.5e-05","boy"
"1921","Taylor","9.5e-05","boy"
"1921","Dana","9.4e-05","boy"
"1921","Roderick","9.4e-05","boy"
"1921","Frances","9.3e-05","boy"
"1921","Mckinley","9.3e-05","boy"
"1921","Winfield","9.2e-05","boy"
"1921","Asa","9.1e-05","boy"
"1921","Bryan","9.1e-05","boy"
"1921","Bryant","9.1e-05","boy"
"1921","Beverly","9e-05","boy"
"1921","Danny","9e-05","boy"
"1921","Meredith","8.9e-05","boy"
"1921","Garfield","8.8e-05","boy"
"1921","Enrique","8.6e-05","boy"
"1921","Carson","8.5e-05","boy"
"1921","Jason","8.5e-05","boy"
"1921","Myles","8.3e-05","boy"
"1921","Frankie","8.3e-05","boy"
"1921","Santiago","8.3e-05","boy"
"1921","Arturo","8.2e-05","boy"
"1921","Andres","8e-05","boy"
"1921","Lon","7.9e-05","boy"
"1921","Dorothy","7.6e-05","boy"
"1921","Logan","7.6e-05","boy"
"1921","Gary","7.5e-05","boy"
"1921","Pearl","7.5e-05","boy"
"1921","Connie","7.4e-05","boy"
"1921","Kevin","7.4e-05","boy"
"1921","Carter","7.2e-05","boy"
"1921","Doris","7.1e-05","boy"
"1921","Craig","7e-05","boy"
"1921","Garrett","6.9e-05","boy"
"1921","Ike","6.9e-05","boy"
"1921","Jordan","6.9e-05","boy"
"1921","Addison","6.8e-05","boy"
"1921","Sandy","6.7e-05","boy"
"1921","June","6.6e-05","boy"
"1921","Audrey","6.5e-05","boy"
"1921","Hazel","6.5e-05","boy"
"1921","Lois","6.5e-05","boy"
"1921","Nicolas","6.5e-05","boy"
"1921","Ruby","6.5e-05","boy"
"1921","Jonas","6.4e-05","boy"
"1921","Lauren","6.4e-05","boy"
"1921","Claire","6.2e-05","boy"
"1921","Kent","6.2e-05","boy"
"1921","Alejandro","6.2e-05","boy"
"1921","Hayden","6.2e-05","boy"
"1921","Alec","6.1e-05","boy"
"1921","Angel","6.1e-05","boy"
"1921","Donovan","6.1e-05","boy"
"1921","Terence","6e-05","boy"
"1921","Daryl","5.9e-05","boy"
"1921","Kendall","5.9e-05","boy"
"1921","Kyle","5.9e-05","boy"
"1921","Madison","5.9e-05","boy"
"1921","Reese","5.9e-05","boy"
"1921","Parker","5.8e-05","boy"
"1921","Helen","5.7e-05","boy"
"1921","Ivy","5.7e-05","boy"
"1921","Tracy","5.7e-05","boy"
"1921","Vivian","5.7e-05","boy"
"1921","Bradley","5.6e-05","boy"
"1921","Blake","5.4e-05","boy"
"1921","Allie","5.4e-05","boy"
"1921","Bonnie","5.4e-05","boy"
"1921","Cameron","5.4e-05","boy"
"1921","Cleve","5.4e-05","boy"
"1921","Allison","5.3e-05","boy"
"1921","Brady","5.3e-05","boy"
"1921","Cedric","5.3e-05","boy"
"1921","Kay","5.3e-05","boy"
"1921","Terrence","5.3e-05","boy"
"1921","Dwayne","5.2e-05","boy"
"1921","Eduardo","5.2e-05","boy"
"1921","Ruth","5.1e-05","boy"
"1921","Zane","5.1e-05","boy"
"1921","Gayle","5e-05","boy"
"1921","Lindsey","5e-05","boy"
"1921","Whitney","5e-05","boy"
"1921","Ezekiel","4.9e-05","boy"
"1921","Marcos","4.9e-05","boy"
"1921","Laurel","4.7e-05","boy"
"1921","Ricardo","4.7e-05","boy"
"1921","Tim","4.7e-05","boy"
"1921","Joyce","4.7e-05","boy"
"1921","Margaret","4.7e-05","boy"
"1921","Clint","4.6e-05","boy"
"1921","Marco","4.4e-05","boy"
"1922","John","0.050889","boy"
"1922","Robert","0.047819","boy"
"1922","William","0.04544","boy"
"1922","James","0.044264","boy"
"1922","Charles","0.025642","boy"
"1922","George","0.024302","boy"
"1922","Joseph","0.022848","boy"
"1922","Edward","0.018154","boy"
"1922","Richard","0.015598","boy"
"1922","Frank","0.014227","boy"
"1922","Thomas","0.01357","boy"
"1922","Donald","0.01326","boy"
"1922","Harold","0.012069","boy"
"1922","Paul","0.011492","boy"
"1922","Walter","0.01123","boy"
"1922","Raymond","0.010779","boy"
"1922","Henry","0.009966","boy"
"1922","Jack","0.009638","boy"
"1922","Arthur","0.009","boy"
"1922","Albert","0.008778","boy"
"1922","Kenneth","0.008234","boy"
"1922","Harry","0.008075","boy"
"1922","Ralph","0.007542","boy"
"1922","David","0.006983","boy"
"1922","Eugene","0.006982","boy"
"1922","Howard","0.006484","boy"
"1922","Louis","0.006303","boy"
"1922","Willie","0.006139","boy"
"1922","Clarence","0.006095","boy"
"1922","Carl","0.005948","boy"
"1922","Earl","0.005739","boy"
"1922","Roy","0.005738","boy"
"1922","Fred","0.005545","boy"
"1922","Francis","0.005466","boy"
"1922","Joe","0.005414","boy"
"1922","Lawrence","0.005137","boy"
"1922","Ernest","0.004886","boy"
"1922","Leonard","0.004803","boy"
"1922","Anthony","0.004522","boy"
"1922","Herbert","0.004488","boy"
"1922","Stanley","0.004482","boy"
"1922","Alfred","0.004292","boy"
"1922","Samuel","0.004084","boy"
"1922","Norman","0.004028","boy"
"1922","Warren","0.003983","boy"
"1922","Bernard","0.003915","boy"
"1922","Daniel","0.003802","boy"
"1922","Michael","0.003545","boy"
"1922","Russell","0.003524","boy"
"1922","Melvin","0.003482","boy"
"1922","Leo","0.003469","boy"
"1922","Edwin","0.003399","boy"
"1922","Andrew","0.003387","boy"
"1922","Elmer","0.003317","boy"
"1922","Leroy","0.003263","boy"
"1922","Marvin","0.003188","boy"
"1922","Peter","0.003151","boy"
"1922","Gerald","0.003147","boy"
"1922","Lloyd","0.002992","boy"
"1922","Frederick","0.002976","boy"
"1922","Floyd","0.002864","boy"
"1922","Theodore","0.00286","boy"
"1922","Clifford","0.002811","boy"
"1922","Chester","0.00278","boy"
"1922","Ray","0.002712","boy"
"1922","Herman","0.002681","boy"
"1922","Clyde","0.002671","boy"
"1922","Vernon","0.002668","boy"
"1922","Lester","0.002621","boy"
"1922","Philip","0.002458","boy"
"1922","Vincent","0.002406","boy"
"1922","Charlie","0.002361","boy"
"1922","Alvin","0.002306","boy"
"1922","Milton","0.002273","boy"
"1922","Lewis","0.002267","boy"
"1922","Gordon","0.002248","boy"
"1922","Leon","0.002238","boy"
"1922","Wayne","0.002195","boy"
"1922","Glenn","0.002156","boy"
"1922","Martin","0.002139","boy"
"1922","Jesse","0.002125","boy"
"1922","Lee","0.002107","boy"
"1922","Benjamin","0.002106","boy"
"1922","Sam","0.002088","boy"
"1922","Victor","0.002069","boy"
"1922","Cecil","0.002067","boy"
"1922","Wallace","0.001966","boy"
"1922","Harvey","0.001963","boy"
"1922","Dale","0.001813","boy"
"1922","Billy","0.001799","boy"
"1922","Willard","0.001792","boy"
"1922","Oscar","0.001781","boy"
"1922","Edgar","0.001705","boy"
"1922","Arnold","0.001686","boy"
"1922","Allen","0.001684","boy"
"1922","Roger","0.001643","boy"
"1922","Claude","0.001603","boy"
"1922","Everett","0.001595","boy"
"1922","Virgil","0.00159","boy"
"1922","Gilbert","0.001549","boy"
"1922","Wilbur","0.001526","boy"
"1922","Stephen","0.001524","boy"
"1922","Maurice","0.001503","boy"
"1922","Bill","0.001492","boy"
"1922","Johnnie","0.001466","boy"
"1922","Douglas","0.001453","boy"
"1922","Marion","0.00145","boy"
"1922","Homer","0.001449","boy"
"1922","Morris","0.001449","boy"
"1922","Sidney","0.001437","boy"
"1922","Eddie","0.001412","boy"
"1922","Jessie","0.001407","boy"
"1922","Curtis","0.001374","boy"
"1922","Leslie","0.001374","boy"
"1922","Roland","0.001371","boy"
"1922","Hubert","0.001358","boy"
"1922","Max","0.001349","boy"
"1922","Luther","0.001306","boy"
"1922","Manuel","0.001299","boy"
"1922","Hugh","0.001281","boy"
"1922","Jerome","0.001263","boy"
"1922","Nicholas","0.001251","boy"
"1922","Glen","0.001233","boy"
"1922","Irving","0.001219","boy"
"1922","Alexander","0.001206","boy"
"1922","Franklin","0.001171","boy"
"1922","Wesley","0.001147","boy"
"1922","Calvin","0.001142","boy"
"1922","Julius","0.001135","boy"
"1922","Steve","0.001127","boy"
"1922","Jose","0.001114","boy"
"1922","Willis","0.001113","boy"
"1922","Horace","0.001111","boy"
"1922","Oliver","0.001081","boy"
"1922","Jerry","0.001064","boy"
"1922","Don","0.001054","boy"
"1922","Tony","0.001017","boy"
"1922","Rudolph","0.001011","boy"
"1922","Jimmie","0.000995","boy"
"1922","Ben","0.000994","boy"
"1922","Guy","0.000988","boy"
"1922","Bruce","0.000982","boy"
"1922","Gene","0.000965","boy"
"1922","Earnest","0.000963","boy"
"1922","Tom","0.000961","boy"
"1922","Lyle","0.000936","boy"
"1922","Ronald","0.000928","boy"
"1922","Junior","0.000912","boy"
"1922","Jacob","0.000911","boy"
"1922","Orville","0.000911","boy"
"1922","Archie","0.000908","boy"
"1922","Patrick","0.000905","boy"
"1922","Edmund","0.000899","boy"
"1922","Salvatore","0.000896","boy"
"1922","Alex","0.000893","boy"
"1922","Otis","0.000882","boy"
"1922","Matthew","0.000875","boy"
"1922","Keith","0.000874","boy"
"1922","Dean","0.000872","boy"
"1922","Clayton","0.00087","boy"
"1922","Angelo","0.000869","boy"
"1922","Delbert","0.000867","boy"
"1922","Mike","0.000825","boy"
"1922","Clinton","0.000817","boy"
"1922","Phillip","0.000817","boy"
"1922","Bennie","0.000815","boy"
"1922","Wilbert","0.000801","boy"
"1922","Clifton","0.000787","boy"
"1922","Jim","0.000783","boy"
"1922","Johnny","0.000769","boy"
"1922","Marshall","0.000757","boy"
"1922","Merle","0.000739","boy"
"1922","Emil","0.000732","boy"
"1922","Dan","0.000713","boy"
"1922","Nathaniel","0.00071","boy"
"1922","Ira","0.000705","boy"
"1922","Ervin","0.000703","boy"
"1922","Nick","0.000702","boy"
"1922","Bob","0.000698","boy"
"1922","Jay","0.000692","boy"
"1922","Julian","0.000688","boy"
"1922","Forrest","0.000687","boy"
"1922","Leland","0.000684","boy"
"1922","Elbert","0.000673","boy"
"1922","Ivan","0.000666","boy"
"1922","Nathan","0.000665","boy"
"1922","Alton","0.000661","boy"
"1922","Rufus","0.000656","boy"
"1922","Seymour","0.000653","boy"
"1922","Isaac","0.000641","boy"
"1922","Wilfred","0.000641","boy"
"1922","Irvin","0.000639","boy"
"1922","Dewey","0.000637","boy"
"1922","Lonnie","0.000627","boy"
"1922","Sylvester","0.000626","boy"
"1922","Aaron","0.000624","boy"
"1922","Lowell","0.000618","boy"
"1922","Dennis","0.000602","boy"
"1922","Antonio","0.000594","boy"
"1922","Mark","0.000592","boy"
"1922","Nelson","0.00059","boy"
"1922","Felix","0.000582","boy"
"1922","Pete","0.000573","boy"
"1922","Grover","0.000562","boy"
"1922","Owen","0.000561","boy"
"1922","Otto","0.00056","boy"
"1922","Norbert","0.000559","boy"
"1922","Ellis","0.000557","boy"
"1922","Murray","0.000557","boy"
"1922","Woodrow","0.000554","boy"
"1922","Duane","0.000554","boy"
"1922","Juan","0.000553","boy"
"1922","Mack","0.000551","boy"
"1922","Rex","0.00055","boy"
"1922","Perry","0.000547","boy"
"1922","Billie","0.000546","boy"
"1922","Bert","0.000543","boy"
"1922","Johnie","0.00054","boy"
"1922","Eldon","0.000538","boy"
"1922","Ted","0.000537","boy"
"1922","Percy","0.000534","boy"
"1922","Wendell","0.000534","boy"
"1922","Abraham","0.000533","boy"
"1922","Byron","0.000533","boy"
"1922","Allan","0.00053","boy"
"1922","August","0.00053","boy"
"1922","Elwood","0.000527","boy"
"1922","Carroll","0.00052","boy"
"1922","Loyd","0.000515","boy"
"1922","Laurence","0.000514","boy"
"1922","Emmett","0.000514","boy"
"1922","Ross","0.00051","boy"
"1922","Grady","0.000509","boy"
"1922","Myron","0.000499","boy"
"1922","Wilson","0.000499","boy"
"1922","Jesus","0.000498","boy"
"1922","Amos","0.000491","boy"
"1922","Loren","0.000491","boy"
"1922","Malcolm","0.000487","boy"
"1922","Dominick","0.000486","boy"
"1922","Adolph","0.000484","boy"
"1922","Fredrick","0.000482","boy"
"1922","Sherman","0.00048","boy"
"1922","Gerard","0.000479","boy"
"1922","Dominic","0.000474","boy"
"1922","Karl","0.000466","boy"
"1922","Harley","0.000466","boy"
"1922","Erwin","0.00045","boy"
"1922","Roscoe","0.000449","boy"
"1922","Troy","0.000447","boy"
"1922","Freddie","0.000441","boy"
"1922","Tommy","0.000441","boy"
"1922","Larry","0.000435","boy"
"1922","Neil","0.000434","boy"
"1922","Alan","0.000426","boy"
"1922","Burton","0.000426","boy"
"1922","Millard","0.000424","boy"
"1922","Adam","0.000418","boy"
"1922","Preston","0.000416","boy"
"1922","Aubrey","0.000414","boy"
"1922","Louie","0.000407","boy"
"1922","Austin","0.000404","boy"
"1922","Mario","0.000402","boy"
"1922","Dwight","0.000397","boy"
"1922","Carlton","0.000395","boy"
"1922","Doyle","0.000394","boy"
"1922","Carlos","0.000392","boy"
"1922","Reuben","0.000389","boy"
"1922","Charley","0.000386","boy"
"1922","Cornelius","0.000386","boy"
"1922","Tommie","0.000378","boy"
"1922","Jasper","0.000377","boy"
"1922","Grant","0.00037","boy"
"1922","Laverne","0.000366","boy"
"1922","Rodney","0.000358","boy"
"1922","Steven","0.000351","boy"
"1922","Neal","0.000346","boy"
"1922","Edmond","0.000345","boy"
"1922","Mitchell","0.000343","boy"
"1922","Moses","0.000343","boy"
"1922","Lynn","0.00034","boy"
"1922","Dallas","0.000338","boy"
"1922","Jimmy","0.000338","boy"
"1922","Darrell","0.000337","boy"
"1922","Simon","0.000336","boy"
"1922","Harrison","0.000333","boy"
"1922","Bobby","0.000331","boy"
"1922","Joel","0.000324","boy"
"1922","Roosevelt","0.000324","boy"
"1922","Dick","0.000323","boy"
"1922","Thurman","0.000321","boy"
"1922","Ruben","0.000319","boy"
"1922","Monroe","0.000315","boy"
"1922","Ramon","0.000315","boy"
"1922","Will","0.000313","boy"
"1922","Wade","0.00031","boy"
"1922","Cleveland","0.000308","boy"
"1922","Emanuel","0.000305","boy"
"1922","Stuart","0.000304","boy"
"1922","Francisco","0.000303","boy"
"1922","Jake","0.000297","boy"
"1922","Conrad","0.000295","boy"
"1922","Solomon","0.000295","boy"
"1922","Pedro","0.000293","boy"
"1922","Clark","0.000289","boy"
"1922","Dave","0.000289","boy"
"1922","Alonzo","0.000283","boy"
"1922","Carmen","0.000282","boy"
"1922","Christopher","0.000275","boy"
"1922","Cleo","0.000275","boy"
"1922","Elijah","0.000275","boy"
"1922","Kermit","0.000274","boy"
"1922","Patsy","0.000273","boy"
"1922","Gus","0.000271","boy"
"1922","Andy","0.000268","boy"
"1922","Benny","0.000266","boy"
"1922","Marcus","0.000263","boy"
"1922","Miles","0.000261","boy"
"1922","Ed","0.00026","boy"
"1922","Jean","0.000258","boy"
"1922","Timothy","0.000257","boy"
"1922","Claud","0.000256","boy"
"1922","Randolph","0.000252","boy"
"1922","Reginald","0.000251","boy"
"1922","Wiley","0.000246","boy"
"1922","Adrian","0.000245","boy"
"1922","Luis","0.000245","boy"
"1922","Eli","0.000243","boy"
"1922","Barney","0.000234","boy"
"1922","Levi","0.000234","boy"
"1922","Ollie","0.000234","boy"
"1922","Travis","0.000231","boy"
"1922","Roman","0.000227","boy"
"1922","Emerson","0.000225","boy"
"1922","Jess","0.00022","boy"
"1922","Alva","0.000218","boy"
"1922","Anton","0.000216","boy"
"1922","Hyman","0.000215","boy"
"1922","Noah","0.000211","boy"
"1922","Pat","0.000205","boy"
"1922","Shirley","0.000204","boy"
"1922","Jackson","2e-04","boy"
"1922","Guadalupe","0.000197","boy"
"1922","Gregory","0.000195","boy"
"1922","Silas","0.000189","boy"
"1922","Lorenzo","0.000188","boy"
"1922","Jeff","0.000183","boy"
"1922","Mathew","0.000182","boy"
"1922","Saul","0.000182","boy"
"1922","Raul","0.000179","boy"
"1922","Eric","0.000178","boy"
"1922","Hiram","0.000178","boy"
"1922","Scott","0.000178","boy"
"1922","Daryl","0.000177","boy"
"1922","Booker","0.000176","boy"
"1922","Spencer","0.000175","boy"
"1922","Gabriel","0.000171","boy"
"1922","Luke","0.000169","boy"
"1922","Columbus","0.000168","boy"
"1922","Bobbie","0.000166","boy"
"1922","Armando","0.000165","boy"
"1922","Mary","0.000165","boy"
"1922","Nolan","0.000163","boy"
"1922","Evan","0.000162","boy"
"1922","Gale","0.000161","boy"
"1922","Orlando","0.000159","boy"
"1922","Abe","0.000156","boy"
"1922","Gail","0.000154","boy"
"1922","Roberto","0.000154","boy"
"1922","Alfredo","0.000151","boy"
"1922","Chris","0.00015","boy"
"1922","Newton","0.00015","boy"
"1922","Randall","0.000148","boy"
"1922","Augustus","0.000146","boy"
"1922","Elias","0.000144","boy"
"1922","Miguel","0.000144","boy"
"1922","Sydney","0.000144","boy"
"1922","Israel","0.000143","boy"
"1922","Quentin","0.000143","boy"
"1922","Riley","0.000143","boy"
"1922","Christian","0.000142","boy"
"1922","Dalton","0.000141","boy"
"1922","Ora","0.00014","boy"
"1922","Blaine","0.000139","boy"
"1922","Ezra","0.000132","boy"
"1922","Isaiah","0.000131","boy"
"1922","Rafael","0.000131","boy"
"1922","Mose","0.000129","boy"
"1922","Morgan","0.000128","boy"
"1922","Lemuel","0.000126","boy"
"1922","Maxwell","0.000126","boy"
"1922","Jewel","0.000125","boy"
"1922","Justin","0.000125","boy"
"1922","Kelly","0.000125","boy"
"1922","Pablo","0.000123","boy"
"1922","Roderick","0.000123","boy"
"1922","Jewell","0.00012","boy"
"1922","Mckinley","0.00012","boy"
"1922","Alberto","0.000119","boy"
"1922","Carol","0.000118","boy"
"1922","Hobart","0.000118","boy"
"1922","Mason","0.000116","boy"
"1922","Terry","0.000116","boy"
"1922","Avery","0.000116","boy"
"1922","Fay","0.000116","boy"
"1922","Sammy","0.000116","boy"
"1922","Dana","0.000115","boy"
"1922","Jeremiah","0.000115","boy"
"1922","Micheal","0.000115","boy"
"1922","Shelby","0.000114","boy"
"1922","Sebastian","0.000113","boy"
"1922","Buddy","0.000112","boy"
"1922","Edd","0.000111","boy"
"1922","Nickolas","0.000111","boy"
"1922","Enrique","0.00011","boy"
"1922","Hector","0.00011","boy"
"1922","Joshua","0.00011","boy"
"1922","Bernice","0.000108","boy"
"1922","Bryan","0.000107","boy"
"1922","Carson","0.000107","boy"
"1922","Fernando","0.000107","boy"
"1922","Julio","0.000107","boy"
"1922","Emilio","0.000104","boy"
"1922","Lacy","0.000104","boy"
"1922","Frankie","0.000103","boy"
"1922","Jonathan","0.000103","boy"
"1922","Arturo","0.000101","boy"
"1922","Dock","1e-04","boy"
"1922","Danny","9.6e-05","boy"
"1922","Garfield","9.6e-05","boy"
"1922","Dante","9.5e-05","boy"
"1922","Lincoln","9.5e-05","boy"
"1922","Winfield","9.4e-05","boy"
"1922","Andres","9.2e-05","boy"
"1922","Asa","9e-05","boy"
"1922","Eduardo","8.8e-05","boy"
"1922","Kent","8.7e-05","boy"
"1922","Jason","8.5e-05","boy"
"1922","Beverly","8.4e-05","boy"
"1922","Meredith","8.4e-05","boy"
"1922","Seth","8.4e-05","boy"
"1922","Carter","8.4e-05","boy"
"1922","Frances","8.4e-05","boy"
"1922","Enoch","8.3e-05","boy"
"1922","Garrett","8.3e-05","boy"
"1922","Taylor","8.3e-05","boy"
"1922","Bryce","8.1e-05","boy"
"1922","Santiago","8.1e-05","boy"
"1922","Angel","7.9e-05","boy"
"1922","June","7.9e-05","boy"
"1922","Bradley","7.6e-05","boy"
"1922","Bryant","7.6e-05","boy"
"1922","Ricardo","7.6e-05","boy"
"1922","Connie","7.5e-05","boy"
"1922","Craig","7.3e-05","boy"
"1922","Jackie","7.3e-05","boy"
"1922","Kyle","7.3e-05","boy"
"1922","Jonas","7e-05","boy"
"1922","Myles","7e-05","boy"
"1922","Pearl","6.9e-05","boy"
"1922","Parker","6.8e-05","boy"
"1922","Addison","6.6e-05","boy"
"1922","Madison","6.6e-05","boy"
"1922","Nicolas","6.6e-05","boy"
"1922","Doris","6.5e-05","boy"
"1922","Gary","6.5e-05","boy"
"1922","Lindsey","6.5e-05","boy"
"1922","Logan","6.5e-05","boy"
"1922","Ruth","6.5e-05","boy"
"1922","Zane","6.5e-05","boy"
"1922","Kevin","6.3e-05","boy"
"1922","Tracy","6.3e-05","boy"
"1922","Damon","6.2e-05","boy"
"1922","Hayden","6.2e-05","boy"
"1922","Hazel","6.2e-05","boy"
"1922","Ike","6.2e-05","boy"
"1922","Joaquin","6.2e-05","boy"
"1922","Bonnie","6.1e-05","boy"
"1922","Brady","6.1e-05","boy"
"1922","Sandy","6.1e-05","boy"
"1922","Vivian","6e-05","boy"
"1922","Desmond","6e-05","boy"
"1922","Helen","6e-05","boy"
"1922","Claire","5.9e-05","boy"
"1922","Joy","5.9e-05","boy"
"1922","Dorothy","5.8e-05","boy"
"1922","Kay","5.7e-05","boy"
"1922","Alejandro","5.6e-05","boy"
"1922","Cleve","5.6e-05","boy"
"1922","Lauren","5.6e-05","boy"
"1922","Lois","5.4e-05","boy"
"1922","Alec","5.3e-05","boy"
"1922","Kendall","5.3e-05","boy"
"1922","Dwayne","5.2e-05","boy"
"1922","Ezekiel","5.2e-05","boy"
"1922","Gayle","5.2e-05","boy"
"1922","Jon","5.2e-05","boy"
"1922","Lesley","5.2e-05","boy"
"1922","Lon","5.2e-05","boy"
"1922","Allie","5e-05","boy"
"1922","Allison","5e-05","boy"
"1922","Hunter","5e-05","boy"
"1922","Cameron","4.9e-05","boy"
"1922","Jordan","4.9e-05","boy"
"1922","Ruby","4.9e-05","boy"
"1922","Donnie","4.8e-05","boy"
"1922","Donovan","4.8e-05","boy"
"1922","Laurel","4.8e-05","boy"
"1922","Ashley","4.7e-05","boy"
"1922","Clint","4.7e-05","boy"
"1922","Marco","4.7e-05","boy"
"1922","Terrence","4.7e-05","boy"
"1922","Audrey","4.6e-05","boy"
"1922","Caleb","4.6e-05","boy"
"1922","Jodie","4.5e-05","boy"
"1923","John","0.050741","boy"
"1923","Robert","0.049563","boy"
"1923","William","0.046051","boy"
"1923","James","0.044594","boy"
"1923","Charles","0.025579","boy"
"1923","George","0.023863","boy"
"1923","Joseph","0.022568","boy"
"1923","Edward","0.018195","boy"
"1923","Richard","0.016672","boy"
"1923","Donald","0.014512","boy"
"1923","Frank","0.014054","boy"
"1923","Thomas","0.014046","boy"
"1923","Harold","0.012253","boy"
"1923","Paul","0.011805","boy"
"1923","Raymond","0.010997","boy"
"1923","Walter","0.010972","boy"
"1923","Jack","0.009886","boy"
"1923","Henry","0.009768","boy"
"1923","Arthur","0.008759","boy"
"1923","Albert","0.008682","boy"
